date, Grid load forecast, Wind power forecast,OT
2018/1/14 10:00,54358.0,2057.0,29.74
2018/1/14 11:00,55108.0,1993.0,30.13
2018/1/14 12:00,55089.0,1925.0,29.81
2018/1/14 13:00,55045.0,1897.0,29.44
2018/1/14 14:00,55217.0,1843.0,29.94
2018/1/14 15:00,56147.0,1962.0,31.31
2018/1/14 16:00,57664.0,2092.0,33.23
2018/1/14 17:00,58563.0,2240.0,33.9
2018/1/14 18:00,58053.0,2539.0,32.69
2018/1/14 19:00,56981.0,2715.0,31.35
2018/1/14 20:00,55493.0,2664.0,30.55
2018/1/14 21:00,54373.0,2663.0,29.69
2018/1/14 22:00,52565.0,2729.0,29.33
2018/1/14 23:00,50944.0,2646.0,28.82
2018/1/15 0:00,49351.0,3125.0,27.41
2018/1/15 1:00,48535.0,3170.0,26.73
2018/1/15 2:00,48265.0,3291.0,26.54
2018/1/15 3:00,48483.0,3369.0,26.43
2018/1/15 4:00,49400.0,3454.0,27.31
2018/1/15 5:00,51830.0,3594.0,28.64
2018/1/15 6:00,56282.0,3697.0,30.05
2018/1/15 7:00,60486.0,3765.0,32.79
2018/1/15 8:00,61677.0,3913.0,33.53
2018/1/15 9:00,61259.0,3950.0,32.67
2018/1/15 10:00,61404.0,3907.0,31.78
2018/1/15 11:00,61377.0,3868.0,30.46
2018/1/15 12:00,61029.0,3911.0,29.68
2018/1/15 13:00,60927.0,4006.0,29.45
2018/1/15 14:00,61052.0,4023.0,29.65
2018/1/15 15:00,61694.0,4062.0,29.39
2018/1/15 16:00,62541.0,4149.0,29.45
2018/1/15 17:00,62956.0,4184.0,30.15
2018/1/15 18:00,62069.0,4238.0,29.57
2018/1/15 19:00,60745.0,4330.0,29.11
2018/1/15 20:00,58939.0,4267.0,28.74
2018/1/15 21:00,57245.0,4085.0,28.25
2018/1/15 22:00,54897.0,4060.0,27.32
2018/1/15 23:00,52287.0,3850.0,25.69
2018/1/16 0:00,49784.0,3687.0,26.74
2018/1/16 1:00,48686.0,3496.0,26.05
2018/1/16 2:00,48316.0,3308.0,25.81
2018/1/16 3:00,48451.0,3107.0,25.23
2018/1/16 4:00,49375.0,2988.0,25.41
2018/1/16 5:00,51863.0,2905.0,27.56
2018/1/16 6:00,55933.0,2700.0,29.08
2018/1/16 7:00,60146.0,2382.0,31.75
2018/1/16 8:00,61114.0,2154.0,32.99
2018/1/16 9:00,60856.0,2046.0,32.94
2018/1/16 10:00,61029.0,1988.0,32.61
2018/1/16 11:00,61016.0,1943.0,32.64
2018/1/16 12:00,60736.0,1963.0,32.57
2018/1/16 13:00,60442.0,1903.0,32.69
2018/1/16 14:00,60487.0,1817.0,32.68
2018/1/16 15:00,61063.0,1695.0,33.4
2018/1/16 16:00,61936.0,1546.0,35.81
2018/1/16 17:00,62283.0,1485.0,38.22
2018/1/16 18:00,61429.0,1597.0,38.87
2018/1/16 19:00,60179.0,1690.0,33.01
2018/1/16 20:00,58410.0,1715.0,31.73
2018/1/16 21:00,56784.0,1625.0,30.52
2018/1/16 22:00,54461.0,1595.0,29.36
2018/1/16 23:00,51817.0,1650.0,28.05
2018/1/17 0:00,49638.0,1341.0,28.14
2018/1/17 1:00,48502.0,1374.0,27.74
2018/1/17 2:00,48183.0,1251.0,27.53
2018/1/17 3:00,48324.0,1033.0,27.46
2018/1/17 4:00,49217.0,1028.0,27.91
2018/1/17 5:00,51695.0,1171.0,29.11
2018/1/17 6:00,55994.0,1285.0,31.84
2018/1/17 7:00,60296.0,1204.0,41.49
2018/1/17 8:00,61292.0,1184.0,44.62
2018/1/17 9:00,61134.0,1162.0,41.61
2018/1/17 10:00,61316.0,1072.0,39.92
2018/1/17 11:00,61283.0,1116.0,39.16
2018/1/17 12:00,60882.0,1213.0,35.7
2018/1/17 13:00,60614.0,1298.0,33.05
2018/1/17 14:00,60730.0,1301.0,32.97
2018/1/17 15:00,61329.0,1229.0,34.48
2018/1/17 16:00,62249.0,1119.0,40.96
2018/1/17 17:00,62891.0,1099.0,41.32
2018/1/17 18:00,62032.0,1212.0,39.75
2018/1/17 19:00,60892.0,1283.0,33.86
2018/1/17 20:00,59177.0,1331.0,31.05
2018/1/17 21:00,57670.0,1430.0,30.5
2018/1/17 22:00,55242.0,1535.0,29.89
2018/1/17 23:00,52544.0,1592.0,29.31
2018/1/18 0:00,50026.0,1203.0,29.12
2018/1/18 1:00,48906.0,1187.0,28.6
2018/1/18 2:00,48558.0,1171.0,28.46
2018/1/18 3:00,48790.0,1250.0,28.34
2018/1/18 4:00,49671.0,1236.0,28.75
2018/1/18 5:00,52028.0,1127.0,29.97
2018/1/18 6:00,56125.0,1132.0,31.91
2018/1/18 7:00,60291.0,1064.0,45.08
2018/1/18 8:00,61463.0,1001.0,44.41
2018/1/18 9:00,61285.0,1015.0,43.32
2018/1/18 10:00,61366.0,803.0,44.98
2018/1/18 11:00,61250.0,479.0,42.26
2018/1/18 12:00,60822.0,406.0,40.75
2018/1/18 13:00,60574.0,447.0,37.85
2018/1/18 14:00,60635.0,479.0,37.44
2018/1/18 15:00,61198.0,528.0,40.25
2018/1/18 16:00,62082.0,520.0,43.04
2018/1/18 17:00,62522.0,458.0,46.07
2018/1/18 18:00,61677.0,414.0,43.63
2018/1/18 19:00,60428.0,379.0,41.52
2018/1/18 20:00,58713.0,393.0,38.93
2018/1/18 21:00,57267.0,388.0,34.3
2018/1/18 22:00,55108.0,347.0,32.57
2018/1/18 23:00,52408.0,244.0,30.45
2018/1/19 0:00,50031.0,198.0,30.03
2018/1/19 1:00,49045.0,159.0,30.02
2018/1/19 2:00,48705.0,161.0,29.54
2018/1/19 3:00,48822.0,139.0,29.51
2018/1/19 4:00,49667.0,130.0,30.0
2018/1/19 5:00,52058.0,135.0,32.48
2018/1/19 6:00,56244.0,141.0,41.38
2018/1/19 7:00,60558.0,165.0,54.95
2018/1/19 8:00,62027.0,227.0,55.01
2018/1/19 9:00,61931.0,266.0,53.48
2018/1/19 10:00,61987.0,281.0,53.06
2018/1/19 11:00,61752.0,293.0,49.95
2018/1/19 12:00,60990.0,347.0,45.01
2018/1/19 13:00,60261.0,423.0,41.84
2018/1/19 14:00,59863.0,452.0,41.82
2018/1/19 15:00,60143.0,478.0,45.06
2018/1/19 16:00,60988.0,555.0,53.79
2018/1/19 17:00,61631.0,633.0,61.17
2018/1/19 18:00,60772.0,732.0,52.31
2018/1/19 19:00,59222.0,783.0,41.84
2018/1/19 20:00,57060.0,791.0,39.96
2018/1/19 21:00,55552.0,812.0,36.98
2018/1/19 22:00,53648.0,881.0,36.54
2018/1/19 23:00,51512.0,840.0,32.79
2018/1/20 0:00,49795.0,829.0,30.81
2018/1/20 1:00,48651.0,809.0,29.71
2018/1/20 2:00,48112.0,815.0,29.3
2018/1/20 3:00,47940.0,754.0,29.01
2018/1/20 4:00,48130.0,734.0,28.98
2018/1/20 5:00,48892.0,715.0,29.23
2018/1/20 6:00,50226.0,740.0,29.68
2018/1/20 7:00,52046.0,722.0,30.77
2018/1/20 8:00,53700.0,683.0,32.21
2018/1/20 9:00,55229.0,711.0,33.82
2018/1/20 10:00,56297.0,670.0,34.44
2018/1/20 11:00,56498.0,447.0,34.9
2018/1/20 12:00,56109.0,402.0,34.12
2018/1/20 13:00,55710.0,436.0,33.43
2018/1/20 14:00,55634.0,412.0,33.29
2018/1/20 15:00,56426.0,456.0,34.39
2018/1/20 16:00,57919.0,385.0,36.35
2018/1/20 17:00,59011.0,361.0,38.07
2018/1/20 18:00,58319.0,367.0,38.34
2018/1/20 19:00,56848.0,361.0,34.93
2018/1/20 20:00,55028.0,339.0,32.43
2018/1/20 21:00,53819.0,345.0,32.53
2018/1/20 22:00,52431.0,354.0,32.31
2018/1/20 23:00,50746.0,316.0,31.64
2018/1/21 0:00,49588.0,340.0,31.54
2018/1/21 1:00,48560.0,291.0,30.35
2018/1/21 2:00,47943.0,261.0,29.21
2018/1/21 3:00,47816.0,264.0,28.68
2018/1/21 4:00,48011.0,258.0,28.78
2018/1/21 5:00,48543.0,227.0,29.01
2018/1/21 6:00,49417.0,211.0,29.45
2018/1/21 7:00,50914.0,188.0,30.67
2018/1/21 8:00,52372.0,167.0,31.71
2018/1/21 9:00,53943.0,149.0,32.55
2018/1/21 10:00,55189.0,144.0,33.72
2018/1/21 11:00,56220.0,92.0,34.62
2018/1/21 12:00,56159.0,77.0,34.53
2018/1/21 13:00,55906.0,91.0,33.8
2018/1/21 14:00,55957.0,109.0,33.08
2018/1/21 15:00,56934.0,166.0,33.75
2018/1/21 16:00,58524.0,234.0,34.71
2018/1/21 17:00,59711.0,362.0,40.9
2018/1/21 18:00,59415.0,507.0,42.75
2018/1/21 19:00,58361.0,684.0,39.12
2018/1/21 20:00,56897.0,878.0,35.86
2018/1/21 21:00,55934.0,1057.0,32.54
2018/1/21 22:00,54318.0,1191.0,32.24
2018/1/21 23:00,52591.0,1341.0,30.52
2018/1/22 0:00,51161.0,1339.0,29.3
2018/1/22 1:00,50278.0,1445.0,28.6
2018/1/22 2:00,50002.0,1574.0,28.42
2018/1/22 3:00,50132.0,1746.0,28.51
2018/1/22 4:00,51087.0,1905.0,28.81
2018/1/22 5:00,53593.0,2039.0,30.54
2018/1/22 6:00,57861.0,2118.0,36.39
2018/1/22 7:00,62072.0,2163.0,51.95
2018/1/22 8:00,63192.0,2257.0,51.96
2018/1/22 9:00,62924.0,2303.0,51.9
2018/1/22 10:00,62942.0,2254.0,49.75
2018/1/22 11:00,62747.0,2079.0,51.87
2018/1/22 12:00,62230.0,2019.0,51.87
2018/1/22 13:00,61991.0,1955.0,52.48
2018/1/22 14:00,62038.0,1798.0,51.2
2018/1/22 15:00,62523.0,1738.0,49.68
2018/1/22 16:00,63420.0,1658.0,50.6
2018/1/22 17:00,64185.0,1499.0,52.53
2018/1/22 18:00,63413.0,1361.0,49.09
2018/1/22 19:00,62165.0,1230.0,48.0
2018/1/22 20:00,60381.0,1125.0,42.75
2018/1/22 21:00,58829.0,1024.0,37.5
2018/1/22 22:00,56558.0,895.0,35.07
2018/1/22 23:00,54023.0,798.0,33.06
2018/1/23 0:00,52298.0,748.0,32.99
2018/1/23 1:00,51171.0,711.0,31.62
2018/1/23 2:00,50818.0,744.0,30.81
2018/1/23 3:00,51040.0,810.0,30.47
2018/1/23 4:00,52004.0,877.0,31.01
2018/1/23 5:00,54333.0,956.0,33.36
2018/1/23 6:00,58573.0,1050.0,42.68
2018/1/23 7:00,62701.0,1230.0,74.82
2018/1/23 8:00,63648.0,1499.0,77.73
2018/1/23 9:00,63097.0,1751.0,62.33
2018/1/23 10:00,63025.0,1939.0,55.89
2018/1/23 11:00,62802.0,1990.0,46.96
2018/1/23 12:00,62173.0,2035.0,42.58
2018/1/23 13:00,61867.0,2106.0,40.94
2018/1/23 14:00,61673.0,2176.0,39.21
2018/1/23 15:00,61974.0,2369.0,39.14
2018/1/23 16:00,62719.0,2628.0,41.67
2018/1/23 17:00,63250.0,2947.0,46.92
2018/1/23 18:00,62324.0,3286.0,37.1
2018/1/23 19:00,60970.0,3569.0,32.99
2018/1/23 20:00,59084.0,3875.0,31.27
2018/1/23 21:00,57347.0,3934.0,29.75
2018/1/23 22:00,54839.0,3818.0,28.78
2018/1/23 23:00,52140.0,3573.0,28.08
2018/1/24 0:00,49567.0,3928.0,27.24
2018/1/24 1:00,48346.0,3886.0,26.62
2018/1/24 2:00,47749.0,3651.0,25.73
2018/1/24 3:00,47746.0,3417.0,25.39
2018/1/24 4:00,48470.0,3117.0,25.99
2018/1/24 5:00,50779.0,2904.0,27.4
2018/1/24 6:00,54914.0,2674.0,28.94
2018/1/24 7:00,59038.0,2623.0,32.18
2018/1/24 8:00,59853.0,2876.0,33.08
2018/1/24 9:00,59577.0,3171.0,32.34
2018/1/24 10:00,59579.0,3572.0,30.91
2018/1/24 11:00,59320.0,4056.0,30.16
2018/1/24 12:00,58834.0,4334.0,30.06
2018/1/24 13:00,58468.0,4455.0,29.56
2018/1/24 14:00,58500.0,4360.0,29.46
2018/1/24 15:00,58957.0,4379.0,29.51
2018/1/24 16:00,59785.0,4413.0,29.67
2018/1/24 17:00,60251.0,4385.0,30.07
2018/1/24 18:00,59236.0,4242.0,29.55
2018/1/24 19:00,57706.0,4012.0,28.86
2018/1/24 20:00,55676.0,3936.0,28.41
2018/1/24 21:00,53862.0,3652.0,28.07
2018/1/24 22:00,51497.0,3361.0,27.16
2018/1/24 23:00,48794.0,3035.0,25.5
2018/1/25 0:00,46889.0,4055.0,26.19
2018/1/25 1:00,45709.0,3913.0,25.22
2018/1/25 2:00,45369.0,3748.0,24.05
2018/1/25 3:00,45542.0,3651.0,23.89
2018/1/25 4:00,46311.0,3424.0,23.68
2018/1/25 5:00,48741.0,3222.0,26.09
2018/1/25 6:00,52971.0,3046.0,28.2
2018/1/25 7:00,57353.0,2925.0,30.9
2018/1/25 8:00,58473.0,2926.0,31.57
2018/1/25 9:00,58186.0,2903.0,31.46
2018/1/25 10:00,58067.0,2886.0,31.17
2018/1/25 11:00,57837.0,2869.0,30.91
2018/1/25 12:00,57329.0,2990.0,30.57
2018/1/25 13:00,57078.0,2952.0,30.6
2018/1/25 14:00,57002.0,2763.0,30.63
2018/1/25 15:00,57460.0,2504.0,31.06
2018/1/25 16:00,58430.0,2148.0,32.08
2018/1/25 17:00,59218.0,1863.0,36.26
2018/1/25 18:00,58541.0,1640.0,34.47
2018/1/25 19:00,57273.0,1532.0,32.18
2018/1/25 20:00,55528.0,1500.0,31.49
2018/1/25 21:00,53916.0,1480.0,30.73
2018/1/25 22:00,51694.0,1396.0,29.71
2018/1/25 23:00,48986.0,1244.0,28.98
2018/1/26 0:00,46762.0,1011.0,29.12
2018/1/26 1:00,45802.0,898.0,28.8
2018/1/26 2:00,45599.0,790.0,28.75
2018/1/26 3:00,45783.0,664.0,28.95
2018/1/26 4:00,46624.0,595.0,29.47
2018/1/26 5:00,49050.0,554.0,30.13
2018/1/26 6:00,53195.0,532.0,32.12
2018/1/26 7:00,57424.0,549.0,35.91
2018/1/26 8:00,58601.0,586.0,39.68
2018/1/26 9:00,58467.0,619.0,39.92
2018/1/26 10:00,58469.0,613.0,39.89
2018/1/26 11:00,58046.0,600.0,37.09
2018/1/26 12:00,57337.0,630.0,34.33
2018/1/26 13:00,56782.0,662.0,33.98
2018/1/26 14:00,56413.0,660.0,33.97
2018/1/26 15:00,56676.0,629.0,33.84
2018/1/26 16:00,57609.0,664.0,35.7
2018/1/26 17:00,58412.0,698.0,47.06
2018/1/26 18:00,57755.0,710.0,41.86
2018/1/26 19:00,56205.0,753.0,34.31
2018/1/26 20:00,54189.0,782.0,32.18
2018/1/26 21:00,52698.0,780.0,31.22
2018/1/26 22:00,50948.0,775.0,30.48
2018/1/26 23:00,48917.0,773.0,30.08
2018/1/27 0:00,46763.0,767.0,30.68
2018/1/27 1:00,45729.0,750.0,30.17
2018/1/27 2:00,45222.0,665.0,29.98
2018/1/27 3:00,45189.0,561.0,29.96
2018/1/27 4:00,45513.0,478.0,30.17
2018/1/27 5:00,46353.0,425.0,30.64
2018/1/27 6:00,47651.0,397.0,30.64
2018/1/27 7:00,49416.0,400.0,30.71
2018/1/27 8:00,51207.0,443.0,31.57
2018/1/27 9:00,52842.0,536.0,32.96
2018/1/27 10:00,53804.0,694.0,34.37
2018/1/27 11:00,53875.0,874.0,33.58
2018/1/27 12:00,53407.0,1086.0,32.55
2018/1/27 13:00,52949.0,1412.0,31.85
2018/1/27 14:00,52890.0,1753.0,31.32
2018/1/27 15:00,53615.0,2142.0,31.04
2018/1/27 16:00,55262.0,2538.0,31.49
2018/1/27 17:00,56729.0,3040.0,33.9
2018/1/27 18:00,56262.0,3429.0,32.25
2018/1/27 19:00,54844.0,3752.0,31.15
2018/1/27 20:00,53114.0,4107.0,29.86
2018/1/27 21:00,51995.0,4246.0,28.9
2018/1/27 22:00,50570.0,4260.0,28.6
2018/1/27 23:00,48803.0,4180.0,28.01
2018/1/28 0:00,46985.0,4312.0,27.99
2018/1/28 1:00,45890.0,4218.0,27.22
2018/1/28 2:00,45237.0,4266.0,25.31
2018/1/28 3:00,44939.0,4236.0,25.56
2018/1/28 4:00,44959.0,4136.0,25.96
2018/1/28 5:00,45422.0,4090.0,27.0
2018/1/28 6:00,46146.0,4022.0,27.09
2018/1/28 7:00,47390.0,4063.0,27.35
2018/1/28 8:00,48688.0,4205.0,27.83
2018/1/28 9:00,50152.0,4214.0,27.97
2018/1/28 10:00,51215.0,4315.0,28.63
2018/1/28 11:00,51599.0,4389.0,28.67
2018/1/28 12:00,51541.0,4343.0,28.61
2018/1/28 13:00,51290.0,4231.0,28.32
2018/1/28 14:00,51252.0,3985.0,27.99
2018/1/28 15:00,51954.0,3936.0,28.44
2018/1/28 16:00,53367.0,3764.0,28.74
2018/1/28 17:00,54530.0,3625.0,29.21
2018/1/28 18:00,54231.0,3375.0,29.25
2018/1/28 19:00,53206.0,3108.0,28.97
2018/1/28 20:00,51830.0,2852.0,28.79
2018/1/28 21:00,50949.0,2540.0,28.57
2018/1/28 22:00,49443.0,2324.0,27.94
2018/1/28 23:00,47801.0,2068.0,27.57
2018/1/29 0:00,46709.0,2177.0,27.66
2018/1/29 1:00,45742.0,2411.0,27.1
2018/1/29 2:00,45424.0,2741.0,26.33
2018/1/29 3:00,45688.0,3156.0,27.07
2018/1/29 4:00,46617.0,3552.0,27.52
2018/1/29 5:00,49128.0,3985.0,28.52
2018/1/29 6:00,53428.0,4164.0,29.99
2018/1/29 7:00,57627.0,4347.0,31.6
2018/1/29 8:00,58828.0,4515.0,31.59
2018/1/29 9:00,58710.0,4485.0,31.11
2018/1/29 10:00,58747.0,4527.0,31.03
2018/1/29 11:00,58582.0,4508.0,30.99
2018/1/29 12:00,58188.0,4370.0,30.88
2018/1/29 13:00,58094.0,4251.0,30.81
2018/1/29 14:00,58152.0,3939.0,30.83
2018/1/29 15:00,58524.0,3865.0,31.27
2018/1/29 16:00,59313.0,3883.0,31.36
2018/1/29 17:00,60158.0,3898.0,33.64
2018/1/29 18:00,59690.0,3904.0,35.11
2018/1/29 19:00,58432.0,3956.0,31.01
2018/1/29 20:00,56684.0,4106.0,30.06
2018/1/29 21:00,55343.0,4126.0,29.36
2018/1/29 22:00,53185.0,4095.0,28.82
2018/1/29 23:00,50600.0,4065.0,28.33
2018/1/30 0:00,48654.0,4602.0,27.89
2018/1/30 1:00,47611.0,4545.0,27.67
2018/1/30 2:00,47414.0,4515.0,27.18
2018/1/30 3:00,47760.0,4443.0,27.39
2018/1/30 4:00,48715.0,4241.0,27.8
2018/1/30 5:00,51204.0,4181.0,28.71
2018/1/30 6:00,55364.0,3985.0,31.46
2018/1/30 7:00,59586.0,3833.0,33.36
2018/1/30 8:00,60778.0,3815.0,33.95
2018/1/30 9:00,60584.0,3675.0,33.6
2018/1/30 10:00,60604.0,3600.0,33.55
2018/1/30 11:00,60350.0,3519.0,32.87
2018/1/30 12:00,59712.0,3400.0,32.6
2018/1/30 13:00,59414.0,3335.0,32.42
2018/1/30 14:00,59288.0,3043.0,32.48
2018/1/30 15:00,59378.0,2883.0,32.96
2018/1/30 16:00,60436.0,2707.0,34.5
2018/1/30 17:00,61441.0,2484.0,46.02
2018/1/30 18:00,60971.0,2172.0,42.41
2018/1/30 19:00,59887.0,1828.0,37.5
2018/1/30 20:00,58218.0,1653.0,33.18
2018/1/30 21:00,56702.0,1668.0,32.44
2018/1/30 22:00,54447.0,1850.0,31.18
2018/1/30 23:00,51801.0,2029.0,30.14
2018/1/31 0:00,49446.0,2775.0,29.87
2018/1/31 1:00,48335.0,2860.0,29.27
2018/1/31 2:00,47890.0,2968.0,28.36
2018/1/31 3:00,48017.0,3086.0,28.11
2018/1/31 4:00,48794.0,3154.0,28.11
2018/1/31 5:00,51152.0,3350.0,28.75
2018/1/31 6:00,55188.0,3338.0,31.19
2018/1/31 7:00,59272.0,3459.0,34.72
2018/1/31 8:00,60077.0,3649.0,34.95
2018/1/31 9:00,59831.0,3681.0,32.31
2018/1/31 10:00,59797.0,3618.0,31.8
2018/1/31 11:00,59622.0,3541.0,30.95
2018/1/31 12:00,59184.0,3383.0,30.38
2018/1/31 13:00,58854.0,3307.0,30.04
2018/1/31 14:00,58856.0,3062.0,30.24
2018/1/31 15:00,59164.0,2716.0,30.17
2018/1/31 16:00,59915.0,2301.0,30.94
2018/1/31 17:00,60808.0,2203.0,34.57
2018/1/31 18:00,60179.0,2255.0,35.31
2018/1/31 19:00,58896.0,2354.0,32.32
2018/1/31 20:00,57088.0,2419.0,30.15
2018/1/31 21:00,55521.0,2438.0,28.98
2018/1/31 22:00,53306.0,2446.0,28.47
2018/1/31 23:00,50817.0,2446.0,27.7
2018/2/1 0:00,48444.0,3052.0,28.12
2018/2/1 1:00,47417.0,3109.0,27.96
2018/2/1 2:00,47058.0,3182.0,27.81
2018/2/1 3:00,47233.0,3314.0,27.06
2018/2/1 4:00,48103.0,3398.0,27.06
2018/2/1 5:00,50445.0,3532.0,28.96
2018/2/1 6:00,54512.0,3510.0,30.86
2018/2/1 7:00,58694.0,3366.0,33.61
2018/2/1 8:00,59668.0,3274.0,33.7
2018/2/1 9:00,59378.0,3237.0,33.27
2018/2/1 10:00,59324.0,3339.0,33.15
2018/2/1 11:00,59090.0,3422.0,31.97
2018/2/1 12:00,58741.0,3457.0,31.29
2018/2/1 13:00,58554.0,3478.0,31.85
2018/2/1 14:00,58528.0,3255.0,32.05
2018/2/1 15:00,58914.0,3150.0,32.14
2018/2/1 16:00,59799.0,3129.0,32.92
2018/2/1 17:00,60727.0,3150.0,34.08
2018/2/1 18:00,60194.0,2915.0,34.29
2018/2/1 19:00,59157.0,2622.0,32.53
2018/2/1 20:00,57491.0,2484.0,31.81
2018/2/1 21:00,56000.0,2306.0,31.68
2018/2/1 22:00,53838.0,2075.0,30.94
2018/2/1 23:00,51319.0,1858.0,29.53
2018/2/2 0:00,49459.0,2297.0,30.12
2018/2/2 1:00,48617.0,2206.0,29.87
2018/2/2 2:00,48457.0,2167.0,29.79
2018/2/2 3:00,48729.0,2135.0,29.74
2018/2/2 4:00,49623.0,2112.0,30.1
2018/2/2 5:00,52030.0,2189.0,32.13
2018/2/2 6:00,56405.0,2269.0,33.66
2018/2/2 7:00,60797.0,2333.0,40.24
2018/2/2 8:00,62199.0,2322.0,42.49
2018/2/2 9:00,62198.0,2173.0,41.34
2018/2/2 10:00,62216.0,2069.0,42.47
2018/2/2 11:00,61926.0,1892.0,36.85
2018/2/2 12:00,61253.0,1709.0,35.17
2018/2/2 13:00,60768.0,1513.0,35.16
2018/2/2 14:00,60398.0,1327.0,35.89
2018/2/2 15:00,60482.0,1273.0,35.52
2018/2/2 16:00,61432.0,1238.0,41.01
2018/2/2 17:00,62467.0,1177.0,45.04
2018/2/2 18:00,62001.0,1075.0,42.54
2018/2/2 19:00,60633.0,951.0,36.64
2018/2/2 20:00,58709.0,903.0,34.03
2018/2/2 21:00,57191.0,821.0,33.31
2018/2/2 22:00,55512.0,750.0,32.83
2018/2/2 23:00,53524.0,709.0,31.9
2018/2/3 0:00,51419.0,1036.0,32.69
2018/2/3 1:00,50616.0,962.0,32.09
2018/2/3 2:00,50147.0,918.0,31.94
2018/2/3 3:00,50019.0,892.0,31.94
2018/2/3 4:00,50233.0,881.0,32.08
2018/2/3 5:00,50982.0,862.0,32.65
2018/2/3 6:00,52263.0,829.0,32.73
2018/2/3 7:00,54014.0,849.0,33.26
2018/2/3 8:00,55815.0,934.0,33.67
2018/2/3 9:00,57519.0,1025.0,34.93
2018/2/3 10:00,58495.0,1066.0,36.49
2018/2/3 11:00,58499.0,978.0,36.07
2018/2/3 12:00,58115.0,916.0,34.45
2018/2/3 13:00,57581.0,991.0,33.7
2018/2/3 14:00,57353.0,1058.0,33.33
2018/2/3 15:00,57724.0,1162.0,33.38
2018/2/3 16:00,59205.0,1318.0,35.68
2018/2/3 17:00,60766.0,1495.0,42.39
2018/2/3 18:00,60375.0,1635.0,39.0
2018/2/3 19:00,58903.0,1785.0,34.62
2018/2/3 20:00,57199.0,1966.0,33.33
2018/2/3 21:00,55980.0,2020.0,32.89
2018/2/3 22:00,54674.0,2074.0,32.65
2018/2/3 23:00,53220.0,2117.0,32.12
2018/2/4 0:00,51530.0,2521.0,32.5
2018/2/4 1:00,50604.0,2597.0,31.3
2018/2/4 2:00,50109.0,2672.0,30.96
2018/2/4 3:00,49987.0,2603.0,30.99
2018/2/4 4:00,50066.0,2589.0,30.83
2018/2/4 5:00,50624.0,2645.0,30.79
2018/2/4 6:00,51493.0,2685.0,30.84
2018/2/4 7:00,52740.0,2709.0,31.22
2018/2/4 8:00,54166.0,2766.0,31.6
2018/2/4 9:00,55802.0,2756.0,32.37
2018/2/4 10:00,56868.0,2734.0,33.08
2018/2/4 11:00,57212.0,2478.0,34.43
2018/2/4 12:00,57008.0,2284.0,33.39
2018/2/4 13:00,56667.0,2174.0,32.07
2018/2/4 14:00,56410.0,1949.0,31.83
2018/2/4 15:00,56892.0,1815.0,32.14
2018/2/4 16:00,58494.0,1727.0,34.09
2018/2/4 17:00,60193.0,1679.0,38.51
2018/2/4 18:00,60403.0,1650.0,41.94
2018/2/4 19:00,59398.0,1643.0,39.57
2018/2/4 20:00,58110.0,1616.0,36.03
2018/2/4 21:00,57172.0,1488.0,34.86
2018/2/4 22:00,55600.0,1265.0,34.11
2018/2/4 23:00,53953.0,1149.0,32.78
2018/2/5 0:00,53308.0,1141.0,32.06
2018/2/5 1:00,52477.0,1057.0,31.16
2018/2/5 2:00,52320.0,997.0,30.91
2018/2/5 3:00,52654.0,939.0,30.92
2018/2/5 4:00,53632.0,838.0,31.54
2018/2/5 5:00,56451.0,714.0,34.67
2018/2/5 6:00,61436.0,622.0,41.52
2018/2/5 7:00,65844.0,560.0,65.03
2018/2/5 8:00,66999.0,546.0,74.98
2018/2/5 9:00,66563.0,495.0,74.91
2018/2/5 10:00,66136.0,381.0,60.44
2018/2/5 11:00,65229.0,283.0,50.37
2018/2/5 12:00,64145.0,227.0,47.62
2018/2/5 13:00,63468.0,186.0,47.61
2018/2/5 14:00,63126.0,159.0,47.62
2018/2/5 15:00,63172.0,139.0,48.04
2018/2/5 16:00,64421.0,130.0,55.13
2018/2/5 17:00,65958.0,138.0,75.09
2018/2/5 18:00,65775.0,153.0,70.05
2018/2/5 19:00,64580.0,168.0,50.06
2018/2/5 20:00,62702.0,152.0,46.71
2018/2/5 21:00,61206.0,150.0,38.76
2018/2/5 22:00,59030.0,143.0,37.8
2018/2/5 23:00,56546.0,120.0,34.9
2018/2/6 0:00,55086.0,136.0,35.81
2018/2/6 1:00,53937.0,162.0,34.52
2018/2/6 2:00,53657.0,158.0,34.25
2018/2/6 3:00,53963.0,155.0,34.6
2018/2/6 4:00,55068.0,154.0,35.88
2018/2/6 5:00,57433.0,162.0,35.85
2018/2/6 6:00,61853.0,165.0,41.42
2018/2/6 7:00,66060.0,173.0,55.43
2018/2/6 8:00,67018.0,191.0,64.2
2018/2/6 9:00,66577.0,248.0,60.5
2018/2/6 10:00,66072.0,264.0,58.01
2018/2/6 11:00,65416.0,224.0,48.27
2018/2/6 12:00,64770.0,207.0,44.08
2018/2/6 13:00,64362.0,216.0,44.59
2018/2/6 14:00,64149.0,209.0,46.92
2018/2/6 15:00,64293.0,223.0,48.1
2018/2/6 16:00,65513.0,251.0,49.94
2018/2/6 17:00,66562.0,284.0,58.06
2018/2/6 18:00,66265.0,308.0,64.54
2018/2/6 19:00,64922.0,359.0,55.41
2018/2/6 20:00,63041.0,394.0,44.21
2018/2/6 21:00,61538.0,451.0,39.91
2018/2/6 22:00,59089.0,494.0,36.54
2018/2/6 23:00,56294.0,501.0,33.7
